title,authors,year,description,url,citations
An overview of GeoAI applications in health and healthcare,"MN Kamel Boulos, G Peng, T VoPham",2019,"… Public health seeks to promote health and prevent disease at the … health. Several 
examples of recent and emerging GeoAI applications in the disciplines of environmental health, …",https://link.springer.com/article/10.1186/s12942-019-0171-2,206
"[BOOK][B] Staying alive: Critical perspectives on health, illness, and health care","D Raphael, T Bryant, M Rioux",2019,"… with capitalism are prime determinants of both health and our understanding of health. 
The human rights perspective places issues of health and health care within ethical and legal …",https://books.google.com/books?hl=en&lr=&id=PuvDDwAAQBAJ&oi=fnd&pg=PP1&dq=health&ots=cYu0jAh0sT&sig=7fVvGpVLzi6IVia5NcYW7QWdA5M,143
[BOOK][B] Global status report on alcohol and health 2018,World Health Organization,2018,"… health, and identifies the best ways to protect and promote the health and well-being of 
people. It also shows the levels and patterns of alcohol consumption worldwide, the health and …",https://books.google.com/books?hl=en&lr=&id=qnOyDwAAQBAJ&oi=fnd&pg=PR7&dq=health&ots=a2olLDnjcl&sig=42OljubNX1EzhJGRCZqkDzwxrc0,11315
[BOOK][B] Biostatistics: a foundation for analysis in the health sciences,"WW Daniel, CL Cross",2018,"The ability to analyze and interpret enormous amounts of data has become a prerequisite for 
success in allied healthcare and the health sciences. Now in its 11th edition, Biostatistics: A …",https://books.google.com/books?hl=en&lr=&id=PON1DwAAQBAJ&oi=fnd&pg=PA3&dq=health&ots=a8_r8TjrLv&sig=IQNqBMpY2xI3ff8H6a8F7mH8jpY,8747
"Best practices for developing and validating scales for health, social, and behavioral research: a primer","GO Boateng, TB Neilands, EA Frongillo",2018,"Scale development and validation are critical to much of the work in the health, social, and 
behavioral sciences. However, the constellation of techniques required for scale development …",https://www.frontiersin.org/articles/10.3389/fpubh.2018.00149/full,4506
The Lancet Commission on pollution and health,"PJ Landrigan, R Fuller, NJR Acosta, O Adeyi, R Arnold",2018,"Pollution is the largest environmental cause of disease and premature death in the world 
today. Diseases caused by pollution were responsible for an estimated 9 million premature …",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(17)32345-0/fulltext?ref=prendi-il-controllo-della-tua-salute,4480
[HTML][HTML] High-quality health systems in the Sustainable Development Goals era: time for a revolution,"ME Kruk, AD Gage, C Arsenault, K Jordan",2018,"… quality care because health systems cannot improve health without it. We propose that 
health systems be judged primarily on their impacts, including better health and its equitable …",https://www.thelancet.com/journals/langlo/article/PIIS2214-109X(18)30386-3/fulltext?_hsenc=p2ANqtz-9j71i5H1n10wxx2NBq1u-t2hYmpqLOEIQX0LxCN_gMwn8mnEO34buRcJMq9R0YratlH91E,3308
[BOOK][B] WHO recommendations on intrapartum care for a positive childbirth experience,World Health Organization,2018,"… health policy-makers, implementers and managers of maternal and child health programs, 
health care … of maternal and child health services, health care professionals (including nurses, …",https://books.google.com/books?hl=en&lr=&id=hHOyDwAAQBAJ&oi=fnd&pg=PR5&dq=health&ots=eeAkScAAVf&sig=na0qC_iZBk9bi4oArktPguVF-Ns,2066
Health care-associated infections–an overview,"M Haque, M Sartelli, J McKimm",2018,"… health care, developed in a hospital or other health care facility that first appear 48 hours or 
more after hospital admission, or within 30 days after having received health … for other health …",https://www.tandfonline.com/doi/abs/10.2147/IDR.S177247,1579
Designing difference in difference studies: best practices for public health policy research,"C Wing, K Simon",2018,"The difference in difference (DID) design is a quasi-experimental research design that 
researchers often use to study causal relationships in public health settings where randomized …",https://www.annualreviews.org/content/journals/10.1146/annurev-publhealth-040617-013507,1555
[BOOK][B] Health psychology: An introduction to behavior and health,"L Brannon, JA Updegraff, J Feist",2018,"… Chapter 1 Introducing Health Psychology 1 Chapter 2 Conducting Health Research 17 
Chapter 3 Seeking and Receiving Health Care 37 Chapter 4 Adhering to Healthy Behavior …",https://thuvienso.hoasen.edu.vn/handle/123456789/9859,1347
The effects of hours of work on health: A meta-analytic review,"K Sparks, C Cooper, Y Fried",2018,"… between overall health symptoms, physiological and psychological health symptoms, and … 
and ill-health. Different factors which may obscure the relationship between health and hours …",https://www.taylorfrancis.com/chapters/edit/10.4324/9781315196244-34/effects-hours-work-health-meta-analytic-review-kate-sparks-cary-cooper-yitzhak-fried-arie-shirom,1284
A review on the application of deep learning in system health management,"S Khan, T Yairi",2018,"… whilst enabling real-time health assessment and analysis. … its use for system health 
management applications must been … intelligence based system health management with an …",https://www.sciencedirect.com/science/article/pii/S0888327017306064,1226
The relationship between education and health: reducing disparities through a contextual approach,"A Zajacova, EM Lawrence",2018,"… process to health; we … health association is embedded. Findings from this research agenda 
can inform policies and effective interventions to reduce health disparities and improve health …",https://www.annualreviews.org/content/journals/10.1146/annurev-publhealth-031816-044628,1152
Origins of lifetime health around the time of conception: causes and consequences,"TP Fleming, AJ Watkins, MA Velazquez, JC Mathers",2018,"… influences on the health of the next … health is now so compelling that it calls for new guidance 
on parental preparation for pregnancy, beginning before conception, to protect the health …",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(18)30312-X/abstract,1109
[PDF][PDF] WHO housing and health guidelines,World Health Organization,2018,"… WHO housing and health guidelines World Health Organization… World Health 
Organization, 2018. …",https://apps.who.int/iris/bitstream/handle/10665/276001/9789241550376-eng.pdf?sequence=1%26isAllowed=y,1065
[BOOK][B] Evidence-based public health,"RC Brownson, EA Baker, AD Deshpande, KN Gillespie",2018,"… health practitioner absorbed and applied the key lessons in this volume, public health would 
enjoy a higher health … of what works, public health practitioners could be more successful in …",https://books.google.com/books?hl=en&lr=&id=tCnADgAAQBAJ&oi=fnd&pg=PP1&dq=health&ots=X8ubbOgP88&sig=RuUGPHTwDatHwKt_KWXxutxN3KI,1062
Periodontal health,"NP Lang, PM Bartold",2018,"… “Health is a state of complete physical, mental and social well… by the World Health Organization, 
periodontal health should be … for distinguishing pristine health from health on a reduced …",https://aap.onlinelibrary.wiley.com/doi/abs/10.1002/jper.16-0517,1023
The global problem of insufficient sleep and its serious public health implications,"VK Chattu, MD Manzar, S Kumary, D Burman",2018,"… for good physical and mental health and a good … health implications” in this review. Globally, 
insufficient sleep is prevalent across various age groups, considered to be a public health …",https://www.mdpi.com/2227-9032/7/1/1,947
The UCL–Lancet Commission on Migration and Health: the health of a world on the move,"I Abubakar, RW Aldridge, D Devakumar, M Orcutt",2018,"With one billion people on the move or having moved in 2018, migration is a global reality, 
which has also become a political lightning rod. Although estimates indicate that the majority …",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(18)32114-7/fulltext?source=post_elevate_sequence_page---------------------------,936
[PDF][PDF] Beyond health care: the role of social determinants in promoting health and health equity,"S Artiga, E Hinton",2018,"… health in the US have traditionally looked to the health care system as the key driver of health 
and health … in non-health sectors in ways that promote health and health equity. Within the …",https://laacha.org/wp-content/uploads/pdfs/The%20Role%20of%20Social%20Determinants%20in%20Promoting%20Health%20and%20Health%20Equity.pdf,904
Health benefits of exercise,"GN Ruegsegger, FW Booth",2018,"… is associated with a longer health span, delaying the … health outcomes. The second short 
section contemplates emerging molecular connections from endurance training to mental health…",https://perspectivesinmedicine.cshlp.org/content/8/7/a029694.short,841
Preventive strategies for mental health,"C Arango, CM Díaz",2018,"… with mental health disorders. We review promising universal, selective, and indicated 
preventive mental health strategies that might reduce the incidence of mental health disorders, or …",https://www.thelancet.com/journals/lanpsy/article/PIIS2215-0366(18)30057-9/abstract,726
Artificial intelligence (AI) and global health: how can AI contribute to health in resource-poor settings?,"B Wahl, A Cossy",2018,"… informatics describes the acquisition, storage, retrieval and use of healthcare information 
to … with the health system. Health informatics can help shape public health programmes by …",https://gh.bmj.com/content/3/4/e000798.abstract,684
The sustainability of evidence-based interventions and practices in public health and health care,"RC Shelton, BR Cooper",2018,"… health care and public health settings are sustained or about whether their impact on health 
… the sustainability of public health programs, Scheirer reviewed 19 health-related programs …",https://www.annualreviews.org/content/journals/10.1146/annurev-publhealth-040617-014731,669
[PDF][PDF] 2018 Health SDG Profile: Democratic People's Republic of Korea,World Health Organization,2018,"… universal health coverage (UHC) is that all people and communities receive the health care 
they need, without suffering financial hardship. Monitoring UHC requires measuring health …",https://apps.who.int/iris/bitstream/handle/10665/276835/sdg-profile-DPRK-eng.PDF,626
Mental health in the workplace: a call to action proceedings from the Mental Health in the Workplace—Public Health Summit,"RZ Goetzel, EC Roemer, C Holingue",2018,"… a public health summit and assembled an Advisory Council consisting of experts in the field 
of occupational health and … for action steps to improve health and well-being of workers. …",https://journals.lww.com/joem/fulltext/2018/04000/Mental_Health_in_the_Workplace__A_Call_to_Action.5.aspx,209
How equity‐oriented health care affects health: key mechanisms and implications for primary health care practice and policy,"M FORD‐GILBOE, CN Wathen, C Varcoe",2018,"… health care. This study empirically demonstrates that providing more equity-oriented health 
care (EOHC) in primary health care, … care, predicts improved health outcomes across time for …",https://onlinelibrary.wiley.com/doi/abs/10.1111/1468-0009.12349,185
[BOOK][B] Essentials of environmental health,RH Friis,2018,"… The Essential Public Health Series now includes over … health text and a key component of 
the “101” approach to undergraduate public health education that also includes Public Health …",https://books.google.com/books?hl=en&lr=&id=yEVPDwAAQBAJ&oi=fnd&pg=PR1&dq=health&ots=os1d27JRnZ&sig=TbU2SCSkERfuSk2yTGOKdMJZqBs,173
On the meaning of global health and the role of global health journals,S Abimbola,2018,"… international health (global health 2.0) and global health 3.0 or 4.0. What about the health 
of … Hispanics or African Americans in the USA global health? Is intervening to improve the …",https://academic.oup.com/inthealth/article-abstract/10/2/63/4924746,102
