title,authors,year,description,url,citations
[BOOK][B] Echinoderm nutrition,"M Jangoux, JM Lawrence",2020,"The purpose of this book is to present the state of knowledge concerning nutrition and point 
out directions for future work for the Echinodermata, an ancient group which shows great …",https://books.google.com/books?hl=en&lr=&id=SC74DwAAQBAJ&oi=fnd&pg=PR13&dq=nutrition&ots=J8YyijhXjV&sig=spkJPTwWc7Q7ekwFuKHdwPBx0WI,192
[BOOK][B] Oxford handbook of nutrition and dietetics,J Webster,2020,"… now realize that good nutrition is essential for good health. Indeed, nutrition is the health topic 
on … have readily available reliable information about all aspects of nutrition. This includes …",https://books.google.com/books?hl=en&lr=&id=pi7wDwAAQBAJ&oi=fnd&pg=PT1&dq=nutrition&ots=FGQS1fV4ax&sig=_WLWDzn8TkEhq-CGCHGlay3j-1o,179
A review of selected studies on the factors associated with the nutrition status of children under the age of five years in South Africa,"M Mkhize, M Sibanda",2020,"… were: risk factors, child nutritional status, children under the age of five … -nutrition. Studies 
and surveys published from 2010–2019 that reported on the factors influencing the nutritional …",https://www.mdpi.com/1660-4601/17/21/7973,142
Nutrition therapy in critical illness: a review of the literature for clinicians,"KJ Lambell, OA Tatucu",2020,"… to nutrition interventions [3, 4]. This narrative review aims to provide a summary and interpretation 
of the adult critical care nutrition … regarding nutrition management during critical illness. …",https://link.springer.com/article/10.1186/s13054-020-2739-4,140
[BOOK][B] Krause and mahan's food and the nutrition care process e-book,"JL Raymond, K Morrow",2020,"… of nutrition and dietetic education. We have navigated it through the waters of expanding 
nutrition … been honored to hear it referred to as the “nutrition bible.” Many of our contributors are …",https://books.google.com/books?hl=en&lr=&id=MRrhDwAAQBAJ&oi=fnd&pg=PP1&dq=nutrition&ots=3FuUYX8IhR&sig=PTqgyKy1lq3HKiJVyylyvzQFX-A,130
Nutrition update in gastric cancer surgery,"T Kubota, K Shoda, H Konishi",2020,"… Early evaluation and management of nutrition can improve these … the nutritional status, 
including the Prognostic Nutritional Index, Glasgow Prognostic Score, and Controlling Nutritional …",https://onlinelibrary.wiley.com/doi/abs/10.1002/ags3.12351,99
Nutrition in sepsis: a bench-to-bedside review,"E De Waele, MLNG Malbrain, H Spapen",2020,"… Providing adequate nutrition in patients with sepsis or septic shock is challenging. This 
review focuses on different aspects of nutritional therapy in sepsis with specific focus on …",https://www.mdpi.com/2072-6643/12/2/395,99
[HTML][HTML] Nutrition and the ageing brain: Moving towards clinical applications,"E Flanagan, D Lamport, L Brennan, P Burnet",2020,"… we know so far regarding the impact of nutrition on maintaining brain health with age. This 
… on how nutrition influences healthy ageing. Topics discussed include biomarkers of nutrition, …",https://www.sciencedirect.com/science/article/pii/S1568163720302142,95
How to prevent a global food and nutrition security crisis under COVID-19?,"S Fan, W Si, Y Zhang",2020,"… the impact on food and nutrition security of several pandemic … lessons in ensuring food and 
nutrition security for its citizen and … to prevent food and nutrition security crisis based on data, …",https://www.emerald.com/insight/content/doi/10.1108/CAER-04-2020-0065/full/html,80
The central role of iron in human nutrition: from folk to contemporary medicine,"M Briguglio, S Hrelia, M Malaguti, G Lombardi, P Riso",2020,"Iron is a fundamental element in human history, from the dawn of civilization to contemporary 
days. The ancients used the metal to shape tools, to forge weapons, and even as a dietary …",https://www.mdpi.com/2072-6643/12/6/1761,78
[HTML][HTML] Towards better nutrition in Europe: Evaluating progress and defining future directions,"J Breda, LSN Castro, S Whiting, J Williams, J Jewell",2020,"… nutrition and prevent diet related noncommunicable diseases including obesity. Data was 
gathered through online and off-line versions of the Global Nutrition … of public health nutrition, …",https://www.sciencedirect.com/science/article/pii/S0306919220300890,75
[BOOK][B] Food politics: How the food industry influences nutrition and health,M Nestle,2019,"We all witness, in advertising and on supermarket shelves, the fierce competition for our food 
dollars. In this engrossing exposé, Marion Nestle goes behind the scenes to reveal how the …",https://www.degruyter.com/document/doi/10.1525/9780520955066/html,3927
GLIM criteria for the diagnosis of malnutrition–a consensus report from the global clinical nutrition community,"T Cederholm, GL Jensen, M Correia",2019,"… This article was first co-published in the journal Clinical Nutrition and in the Journal of 
Parenteral and Enteral Nutrition and is re-published here. Minor differences in style may appear in …",https://onlinelibrary.wiley.com/doi/abs/10.1002/jcsm.12383,3673
ESPEN guideline on clinical nutrition in the intensive care unit,"P Singer, AR Blaser, MM Berger, W Alhazzani",2019,"… nutritional therapy to critically ill patients have been updated. These guidelines define who 
are the patients at risk, how to assess nutritional status … Monitoring of this nutritional therapy is …",https://www.sciencedirect.com/science/article/pii/S0261561418324324,3141
[BOOK][B] Understanding nutrition,"EN Whitney, SR Rolfes, T Crowe, A Walsh",2019,"… Zealand, the text incorporates current nutrition guidelines, recommendations and public 
health nutrition issues relevant to those studying and working in nutrition in this region of the …",https://books.google.com/books?hl=en&lr=&id=CJG0DwAAQBAJ&oi=fnd&pg=PP1&dq=nutrition&ots=m1_7MX74Is&sig=hXJITkYMyNqtOEnQklGEflr4LBg,2617
ESPEN guideline on clinical nutrition and hydration in geriatrics,"D Volkert, AM Beck, T Cederholm, A Cruz",2019,"… -based recommendations for nutritional care in older persons… nutrition can be supported 
by nursing interventions, education, nutritional counseling, food modification and oral nutritional …",https://www.sciencedirect.com/science/article/pii/S0261561418302103,1569
[HTML][HTML] Nutrition therapy for adults with diabetes or prediabetes: a consensus report,"AB Evert, M Dennison, CD Gardner, WT Garvey",2019,"… Strong evidence supports the efficacy and cost-effectiveness of nutrition therapy as a … the 
benefits of nutrition therapy and key nutrition messages. Nutrition counseling that works toward …",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7011201/,1514
The role of soil pH in plant nutrition and soil remediation,D Neina,2019,"In the natural environment, soil pH has an enormous influence on soil biogeochemical 
processes. Soil pH is, therefore, described as the “master soil variable” that influences myriads of …",https://onlinelibrary.wiley.com/doi/abs/10.1155/2019/5794869,1235
EASL Clinical Practice Guidelines on nutrition in chronic liver disease,"M Merli, A Berzigotti, S Zelber",2019,"… nutrition in advanced liver disease and/or have evaluated the relationship between nutritional 
… Therefore, the EASL Governing Board has asked a panel of experts in the field of nutrition …",https://www.sciencedirect.com/science/article/pii/S0168827818321779,950
"[BOOK][B] The State of the World's Children 2019: Children, Food and Nutrition--Growing Well in a Changing World.","B Keeley, CÃŠ Little, E Zuehlke",2019,"… nutrition through our values and political commitment. Each of these determinants presents 
an opportunity to improve the nutrition of … and plans to improve the nutrition of children, young …",https://eric.ed.gov/?id=ED599360,871
Individualised nutritional support in medical inpatients at nutritional risk: a randomised clinical trial,"P Schuetz, R Fehr, V Baechli, M Geiser, M Deiss",2019,"… We recruited medical patients at nutritional risk (nutritional risk … protocol-guided individualised 
nutritional support to reach … In the intervention group, individualised nutritional support …",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(18)32776-4/fulltext?amp,852
Nano-enabled strategies to enhance crop nutrition and protection,"M Kah, N Tufenkji, JC White",2019,"… After providing a brief overview of the challenges faced in the sector of crop nutrition and 
protection, this Review presents the possible applications of nanotechnology in this area. We …",https://www.nature.com/articles/s41565-019-0439-5,844
Diet–microbiota interactions and personalized nutrition,"AA Kolodziejczyk, D Zheng, E Elinav",2019,"Conceptual scientific and medical advances have led to a recent realization that there may 
be no single, one-size-fits-all diet and that differential human responses to dietary inputs may …",https://www.nature.com/articles/s41579-019-0256-8,795
Colorectal cancer and nutrition,"K Thanikachalam, G Khan",2019,"… extensive research has suggested that nutrition may play both a causal … The role of nutrition 
in colon cancer has been studied … In this review article, we aim to focus on the role of nutrition …",https://www.mdpi.com/2072-6643/11/1/164,789
ESPEN guideline on clinical nutrition in liver disease,"M Plauth, W Bernal, S Dasarathy, M Merli, LD Plank",2019,"… , liver surgery and transplantation as well as nutrition associated liver injury distinct from fatty 
… as well as pertinent methods for the assessment of nutritional status and body composition. …",https://www.sciencedirect.com/science/article/pii/S0261561418325901,717
GLIM criteria for the diagnosis of malnutrition: a consensus report from the global clinical nutrition community,"GL Jensen, T Cederholm, MITD Correia",2019,"… Nutrition and Lyric both paid Evan's institution for research grants; Paid by Abbott Nutrition 
… Next steps are to secure endorsements from leading nutrition professional societies, to …",https://aspenjournals.onlinelibrary.wiley.com/doi/abs/10.1002/jpen.1440,716
Microalgae for high-value products towards human health and nutrition,"I Barkia, N Saari, SR Manning",2019,"Microalgae represent a potential source of renewable nutrition and there is growing interest 
in algae-based dietary supplements in the form of whole biomass, eg, Chlorella and …",https://www.mdpi.com/1660-3397/17/5/304,692
Crohn's disease exclusion diet plus partial enteral nutrition induces sustained remission in a randomized controlled trial,"A Levine, E Wine, A Assa, RS Boneh, R Shaoul, M Kori",2019,"Background & Aims Exclusive enteral nutrition (EEN) is recommended for children with mild 
to moderate Crohn’s disease (CD), but implementation is challenging. We compared EEN …",https://www.sciencedirect.com/science/article/pii/S0016508519367149,637
[BOOK][B] Sport nutrition,"A Jeukendrup, M Gleeson",2019,"… of nutrition, and the aim of this book is to introduce students, as well as athletes and coaches, 
to the underlying principles of sport nutrition … nutritional guidelines. The wide range of sport …",https://books.google.com/books?hl=en&lr=&id=SMVlDwAAQBAJ&oi=fnd&pg=PR9&dq=nutrition&ots=oKo3UxGGQv&sig=megZE2TmiAvSaNgEurnJu29uBpo,614
Rice: Importance for global nutrition,"NK Fukagawa, LH Ziska",2019,"… varieties of rice that vary in quality and nutritional content, after post-harvest processing, rice 
… adequate supply, nutritional integrity and sustainability of rice production systems globally. …",https://www.jstage.jst.go.jp/article/jnsv/65/Supplement/65_S2/_article/-char/ja/,599
[PDF][PDF] Nutrition Landscape Information System (NLIS) country profile indicators: interpretation guide,World Health Organization,2019,"… in health or nutrition. NLiS now also incorporates the 21 indicators of the Global Nutrition 
Monitoring Framework, to monitor progress towards achieving the Global Nutrition Targets 2025…",https://apps.who.int/iris/bitstream/handle/10665/332223/9789241516952-eng.pdf,592
[BOOK][B] Basics in clinical nutrition,"L Sobotka, A Forbes",2019,"… nutrition • Techniques of nutritional support • Enteral nutrition • Parenteral nutrition • Nutrition 
support in different clinical situations • Monitoring of nutrition support • Sport and nutrition …",https://ueaeprints.uea.ac.uk/id/eprint/72123/,586
Nutritional risk screening and assessment,"E Reber, F Gomes, MF Vasiloglou, P Schuetz",2019,"… Adequate and timely implementation of nutritional support has been … of nutritional screening 
and assessment methods that can contribute to an effective and well-structured nutritional …",https://www.mdpi.com/2077-0383/8/7/1065,579
Postbiotics and their potential applications in early life nutrition and beyond,"CAM Wegh, SY Geerlings, J Knol, G Roeselers",2019,"… and nutrition [5,6]. Gut microbiota composition and function can be modulated in several ways. 
The term ‘-biotics’ refers to nutritional … As an indication of the growing interest in nutritional …",https://www.mdpi.com/1422-0067/20/19/4673,539
[HTML][HTML] Nutrition in medical education: a systematic review,"J Crowley, L Ball, GJ Hiddink",2019,"… high-quality, effective nutrition care. Medical education … nutrition education compulsory in 
medical training, establishment of nutrition competencies to provide a benchmark for nutrition …",https://www.thelancet.com/journals/lanplh/article/PIIS2542-51961930171-8/fulltext?trk=public_post_comment-text,514
Nutrition quality of food purchases varies by household income: the SHoPPER study,"SA French, CC Tangney, MM Crane, Y Wang",2019,"… ’ food purchases would be lower in overall nutritional quality, and include fewer fruits and … 
types of foods purchased and overall nutritional quality using the Healthy Eating Index 2010 …",https://link.springer.com/article/10.1186/s12889-019-6546-2,512
"Nutrition during pregnancy, lactation and early childhood and its implications for maternal and long-term child health: the early nutrition project recommendations","B Koletzko, KM Godfrey, L Poston",2019,"… systematic reviews on nutritional interventions or exposures in … health consequences of early 
nutrition into account, although … recommendations for optimized nutrition before and during …",https://karger.com/anm/article-abstract/74/2/93/52123,470
Aminochelates in plant nutrition: a review,"MK Souri, M Hatamian",2019,"… Chelates are compounds that are applied to improve nutrition… (N) fertilizer in plant nutrition 
that can avoid negative effects … role of aminochelates in plant nutrition and to summarize the …",https://www.tandfonline.com/doi/abs/10.1080/01904167.2018.1549671,434
"Nutrition and breast cancer: a literature review on prevention, treatment and recurrence","P De Cicco, MV Catani, V Gasperi, M Sibilano",2019,"… Studies investigating nutritional interventions during BC treatment have shown that nutritional 
… Therefore, nutritional intervention in BC patients may be considered an integral part of the …",https://www.mdpi.com/2072-6643/11/7/1514,418
Nutrition in cancer patients,P Ravasco,2019,"… nutritional intervention is essential, nutritional support is not widely accessible to all patients. 
Given the incidence of nutritional risk and nutrition … approach with targeted nutrition is vital to …",https://www.mdpi.com/2077-0383/8/8/1211,418
Insect meals in fish nutrition,"S Nogales‐Mérida, P Gobbi, D Józefiak",2019,"Different studies have shown that insect meals can partially or completely replace the fish and 
soya bean meals that are commonly used in aquaculture. However, information is lacking …",https://onlinelibrary.wiley.com/doi/abs/10.1111/raq.12281,403
"[BOOK][B] Antioxidant status, diet, nutrition, and health",AM Papas,2019,"… it to all who are interested in nutrition, as well as to the … of nutrition, medicine, and public 
health. To accomplish this, it is necessary to understand the effects of physiological, nutritional …",https://books.google.com/books?hl=en&lr=&id=AkQPEAAAQBAJ&oi=fnd&pg=PP1&dq=nutrition&ots=jk0IqtCLxP&sig=L5Y2hVCHvsO-AdjgGQWRKjm9Scg,382
"The food matrix: implications in processing, nutrition and health",JM Aguilera,2019,"… , nutrition and health. However, the term matrix is used vaguely by food and nutrition … 
The FM-effect has also implications in nutrition, food allergies and food intolerances, and in …",https://www.tandfonline.com/doi/abs/10.1080/10408398.2018.1502743,371
Food and nutrition security and sustainability transitions in food systems,"H El Bilali, C Callenius, C Strassner",2019,"The concepts of food security and food sustainability are two main paradigms in the food 
system discourse—however, they are often addressed separately in the scientific literature. We …",https://onlinelibrary.wiley.com/doi/abs/10.1002/fes3.154,367
"Precision nutrition and the microbiome, part I: current state of the science","S Mills, C Stanton, JA Lane, GJ Smith, RP Ross",2019,"The gut microbiota is a highly complex community which evolves and adapts to its host over 
a lifetime. It has been described as a virtual organ owing to the myriad of functions it …",https://www.mdpi.com/2072-6643/11/4/923,363
Thoughts for the future of aquaculture nutrition: realigning perspectives to reflect contemporary issues related to judicious use of marine resources in aquafeeds,"GM Turchini, JT Trushenski",2019,"In recent decades, aquaculture nutrition research has made major strides in identifying 
alternatives to the use of traditional marine‐origin resources. Feed manufacturers worldwide …",https://afspubs.onlinelibrary.wiley.com/doi/abs/10.1002/naaq.10067,342
[HTML][HTML] Treatment of active Crohn's disease with an ordinary food-based diet that replicates exclusive enteral nutrition,"V Svolos, R Hansen, B Nichols, C Quince, UZ Ijaz",2019,"… nutrition is an effective treatment for patients with Crohn’s disease. This study aimed to develop 
a nutritional … In view of the clinical efficacy of EEN, its simple nutritional composition, and …",https://www.sciencedirect.com/science/article/pii/S0016508518353988,341
Regulation of K+ Nutrition in Plants,"P Ragel, N Raddatz, EO Leidi, FJ Quintero",2019,"… is far from being fine-tuned with nutritional requirements. … relevance of these processes in 
plant nutrition. Storage of K + into … K + in plant mineral nutrition, we summarize the coordinated …",https://www.frontiersin.org/articles/10.3389/fpls.2019.00281/full,339
Nutrition and supplement update for the endurance athlete: review and recommendations,"K Vitale, A Getzin",2019,"Background: Endurance events have experienced a significant increase in growth in the 
new millennium and are popular activities for participation globally. Sports nutrition …",https://www.mdpi.com/2072-6643/11/6/1289,339
"Nutrition therapy and critical illness: practical guidance for the ICU, post-ICU, and long-term convalescence phases","ARH van Zanten, E De Waele, PE Wischmeyer",2019,"… This narrative review summarizes the latest scientific insights and guidelines on ICU nutrition 
delivery. Practical guidance is given to provide optimal nutrition therapy during the three …",https://link.springer.com/article/10.1186/s13054-019-2657-5,326
[BOOK][B] Nutrition: Science and applications,"LA Smolin, MB Grosvenor",2019,"… for nutrition writing. She is a registered dietitian and has worked in clinical as well as research 
nutrition, … in peer-reviewed journals in nutritional assessment and nutrition and cancer. Her …",https://books.google.com/books?hl=en&lr=&id=VSaVDwAAQBAJ&oi=fnd&pg=PA2&dq=nutrition&ots=5vNUJ9GNdG&sig=20A5wTPdmu_VwCc4S9GfxR2ppJ8,321
The agriculture-nutrition disconnect in India: What do we know?,"S Gillespie, J Harris, S Kadiyala",2019,"… In order to maximize the nutrition-sensitivity of agriculture, … nutrition. We start with a narrative 
review of the background literature for India, including an assessment of trends in nutrition …",https://gatesopenresearch.org/documents/3-1115,304
"An overview of carotenoids, apocarotenoids, and vitamin A in agro‐food, nutrition, health, and disease",AJ Meléndez‐Martínez,2019,"Carotenoids are fascinating compounds that can be converted into many others, including 
retinoids that also play key roles in many processes. Although carotenoids are largely known …",https://onlinelibrary.wiley.com/doi/abs/10.1002/mnfr.201801045,278
Mother's nutrition-related knowledge and child nutrition outcomes: Empirical evidence from Nigeria,"O Fadare, M Amare, G Mavrotas, D Akerele",2019,"… contributes significantly to negative nutrition outcomes for children … ’s nutrition-related 
knowledge and child nutritional outcomes … ’s nutrition-related knowledge with nutrition outcomes of …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0212775,277
[BOOK][B] Agricultural development and nutrition,A Pacey,2019,"… Of particular concern has been the need to strengthen the capacities of agricultural 
universities to include a nutrition dimension into the training of post -graduate students, and to lay …",https://www.taylorfrancis.com/books/mono/10.4324/9780429036279/agricultural-development-nutrition-arnold-pacey,176
A systematic review and meta‐analysis of nutrition interventions for chronic noncancer pain,"K Brain, TL Burrows, ME Rollo, LK Chai",2019,"Background This systematic review aimed to evaluate the impact of nutrition interventions 
on participant reported pain severity and intensity in populations with chronic pain. Methods …",https://onlinelibrary.wiley.com/doi/abs/10.1111/jhn.12601,124
"Trimethylamine N-oxide, Mediterranean diet, and nutrition in healthy, normal-weight adults: also a matter of sex?","L Barrea, G Annunziata, G Muscogiuri, D Laudisio",2019,"Objectives Sex exerts an important influence on food preferences. The Mediterranean diet (MD) 
is based on the common dietary characteristics and lifestyle behaviors of the …",https://www.sciencedirect.com/science/article/pii/S0899900718306294,122
[BOOK][B] Wardlaw's perspectives in nutrition,C Byrd,2019,"This Wardlaw's Perspectives in Nutrition book is not really ordinary book, you have it then 
the world is in your hands. The benefit you get by reading this book is actually information …",https://www.academia.edu/download/62095572/Wardlaw-s-Perspectives-In-Nutrition-by-Carol-Byrd-Bredbenner20200213-22812-46s4wc.pdf,116
[PDF][PDF] Nutrition of substrate-grown plants,"A Silber, A Bar",2019,"… nutritional issues of substrate-grown plants and to discuss differences between 
fertilization/nutrition of … The specific objectives are (1) to present the nutritional requirements of …",https://www.researchgate.net/profile/Avner-Silber/publication/332235948_Chemical_Characteristics_of_Soilless_Media/links/625e92ad709c5c2adb86e7cb/Chemical-Characteristics-of-Soilless-Media.pdf#page=218,111
Determination of nutrition risk and status in critically ill patients: what are our considerations?,"ZY Lee, DK Heyland",2019,"… Various tools have been developed for nutrition … for nutrition screening and assessment. 
We suggest the use of the (modified) Nutrition Risk in the Critically Ill (mNUTRIC) for nutrition …",https://aspenjournals.onlinelibrary.wiley.com/doi/abs/10.1002/ncp.10214,98
Factors influencing the implementation of nutrition policies in schools: a scoping review,"JLD McIsaac, R Spencer, K Chiasson",2019,"… nutrition policies (SNPs) have been highlighted as an important intervention to support childhood 
nutrition… of healthy food access; aligning nutrition and core school priorities; developing …",https://journals.sagepub.com/doi/abs/10.1177/1090198118796891,90
[BOOK][B] Animal nutrition: from theory to practice,P Hynd,2019,"… nutrition ‘experts’, particularly in pet nutrition, who compromise the lifespan and quality of life 
of pets by poor nutritional … as the basis for development of practical nutrition solutions for the …",https://books.google.com/books?hl=en&lr=&id=mHW7DwAAQBAJ&oi=fnd&pg=PP1&dq=nutrition&ots=7LVjMofScc&sig=4EMt56C_d7W--RVNOXyn6_2j15I,71
"Nutrition education, hemoglobin levels, and nutrition knowledge of adolescent girls in Banyumas district","HP Sari, YP Subardjo, I Zaki",2019,"… Background: Anemia is a major nutritional problem found in … Objectives: to analyze the 
effectiveness of nutritional education … Intervention using nutritional education was conducted in six …",https://ejournal.almaata.ac.id/index.php/IJND/article/view/759,49
"[BOOK][B] Biochemical, Physiological, and Molecular Aspects of Human Nutrition-E-Book: Biochemical, Physiological, and Molecular Aspects of Human Nutrition-E …","MH Stipanuk, MA Caudill",2018,"… a deep understanding of the biology of human nutrition, we have worked to develop a … 
the biological bases of human nutrition. Individuals specializing in nutrition and its effects on …",https://books.google.com/books?hl=en&lr=&id=fEpVDwAAQBAJ&oi=fnd&pg=PP1&dq=nutrition&ots=5WTx3dxCxM&sig=vKgV0_e543iVQOQd6jZEKBLXSWU,2963
Role of the gut microbiota in nutrition and health,"AM Valdes, J Walter, E Segal, TD Spector",2018,"… Box 2 summarises our current knowledge on the interactions between gut microbiota, 
nutrition, and human health. … ES heads a multidisciplinary lab of computational biologists …",https://www.bmj.com/content/361/bmj.k2179.abstract,2432
"The UN Decade of Nutrition, the NOVA food classification and the trouble with ultra-processing","CA Monteiro, G Cannon, JC Moubarac",2018,"… proposed in a Public Health Nutrition commentary in 2009(4). … the relationship between 
food, nutrition, health and disease. … now, when considering food, nutrition and public health, is …",https://www.cambridge.org/core/journals/public-health-nutrition/article/un-decade-ofnutrition-the-nova-food-classification-and-the-trouble-withultraprocessing/2A9776922A28F8F757BDA32C3266AC2A,2234
ISSN exercise & sports nutrition review update: research & recommendations,"CM Kerksick, CD Wilborn, MD Roberts",2018,"… of nutritional supplements; 4.) General nutritional strategies to optimize performance and 
enhance recovery; and, 5.) An overview of our current understanding of nutritional approaches …",https://link.springer.com/article/10.1186/s12970-018-0242-y,1465
Before the beginning: nutrition and lifestyle in the preconception period and its importance for future health,"J Stephenson, N Heslehurst, J Hall, DAJM Schoenaker",2018,"A woman who is healthy at the time of conception is more likely to have a successful pregnancy 
and a healthy child. We reviewed published evidence and present new data from low-…",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(18)30311-8/fulltext?ref=popsugar.com&=___psv__p_5154908__t_w_,1176
[BOOK][B] Laboratory tests for the assessment of nutritional status,HE Sauberlich,2018,"Proper nutrition is the single most important component of preventative health care. Heart 
disease, diabetes, and other ailments are all linked to dietary habits. Accurate nutritional …",https://www.taylorfrancis.com/books/mono/10.1201/9780203749647/laboratory-tests-assessment-nutritional-status-howerde-sauberlich,1061
"… North American Society for Pediatric Gastroenterology, Hepatology, and Nutrition and the European Society for Pediatric Gastroenterology, Hepatology, and Nutrition","R Rosen, Y Vandenplas, M Singendonk",2018,"This document serves as an update of the North American Society for Pediatric Gastroenterology, 
Hepatology, and Nutrition (NASPGHAN) and the European Society for Pediatric …",https://journals.lww.com/jpgn/fulltext/2018/03000/Pediatric_Gastroesophageal_Reflux_Clinical.33.aspx/1000,1037
Carotenoids in human nutrition and health,"M Eggersdorfer, A Wyss",2018,"Carotenoids are naturally occurring pigments found in most fruits and vegetables, plants, 
algae, and photosynthetic bacteria. Humans cannot synthesize carotenoids and must ingest …",https://www.sciencedirect.com/science/article/pii/S0003986118301656,990
"A global perspective on carotenoids: Metabolism, biotechnology, and benefits for nutrition and health",M Rodriguez,2018,"Carotenoids are lipophilic isoprenoid compounds synthesized by all photosynthetic organisms 
and some non-photosynthetic prokaryotes and fungi. With some notable exceptions, …",https://www.sciencedirect.com/science/article/pii/S0163782717300395,926
Advocacy for improving nutrition in the first 1000 days to support childhood development and adult health,"SJ Schwarzenberg, MK Georgieff, S Daniels",2018,"… In this Policy Statement, we seek to inform pediatricians and other health care providers of 
the key role of nutrition in brain development in the first 1000 days of life (conception to 2 years …",https://publications.aap.org/pediatrics/article-abstract/141/2/e20173716/38085,796
"The role of probiotics, prebiotics and synbiotics in animal nutrition","P Markowiak, K Śliżewska",2018,"… Animal production is inseparable from nutrition and health of the consumer, and animal … 
September 2003 on additives used in animal nutrition, mentions probiotics and prebiotics among …",https://link.springer.com/article/10.1186/s13099-018-0250-0,761
Branched chain amino acids: beyond nutrition metabolism,"C Nie, T He, W Zhang, G Zhang, X Ma",2018,"… nutrition metabolism. Among them, the branched chain amino acids (BCAAs) refer to leucine 
(Leu), isoleucine (Ile), and valine (Val), and are important nutrition … besides simple nutrition, …",https://www.mdpi.com/1422-0067/19/4/954,702
Periodontitis in US adults: national health and nutrition examination survey 2009-2014,"PI Eke, GO Thornton",2018,"Background This report presents weighted average estimates of the prevalence of periodontitis 
in the adult US population during the 6 years 2009-2014 and highlights key findings of a …",https://www.sciencedirect.com/science/article/pii/S0002817718302769,701
[HTML][HTML] Nutrition-sensitive agriculture: what have we learned so far?,"MT Ruel, AR Quisumbing, M Balagamwala",2018,"… development organizations are committed to supporting nutrition-sensitive agriculture (NSA… 
nutrition-related outcomes, empirical evidence on agriculture's contribution to nutrition and …",https://www.sciencedirect.com/science/article/pii/S221191241730127X,637
ESPEN guideline clinical nutrition in neurology,"R Burgos, I Bretón, E Cereda, JC Desport, R Dziewas",2018,"… On the other hand, nutritional factors may be involved in the pathogenesis of neurological 
… addresses clinical questions on best medical nutrition therapy in patients with neurological …",https://www.sciencedirect.com/science/article/pii/S0261561417303187,604
Phosphorus nutrition: plant growth in response to deficiency and excess,"H Malhotra, Vandana, S Sharma, R Pandey",2018,"Phosphorus (P) is an essential element determining plants’ growth and productivity. Due to 
soil fixation of P, its availability in soil is rarely sufficient for optimum growth and development …",https://link.springer.com/chapter/10.1007/978-981-10-9044-8_7,590
Nutrition and prevention of cognitive impairment,"N Scarmeas, CA Anastasiou",2018,"… , suggests a direct role for lifelong nutrition on clinical measures of cognitive status in older … 
nutrition and future cognitive decline or dementia in humans. We focus on aspects of nutrition …",https://www.thelancet.com/journals/laneur/article/PIIS1474-4422(18)30338-7/abstract,564
Personalised nutrition and health,"JM Ordovas, LR Ferguson, ES Tai, JC Mathers",2018,"… In addition to the term personalised nutrition, many other terms are used—for example, 
precision nutrition, stratified nutrition, tailored nutrition, and individually tailored nutrition. We …",https://www.bmj.com/content/361/bmj.k2173.abstract,542
"History of modern nutrition science—implications for current research, dietary guidelines, and food policy","D Mozaffarian, I Rosenberg, R Uauy",2018,"… This article describes key historical events in modern nutrition science that form the basis of 
our current understanding of diet and health and clarify contemporary priorities, new trends …",https://www.bmj.com/content/361/bmj.k2392.abstract,535
[HTML][HTML] Does nutrition play a role in the prevention and management of sarcopenia?,"SM Robinson, JY Reginster, R Rizzoli, SC Shaw",2018,"There is a growing body of evidence that links nutrition to muscle mass, strength and function 
in older adults, suggesting that it has an important role to play both in the prevention and …",https://www.sciencedirect.com/science/article/pii/S0261561417302996,527
Role of government policy in nutrition—barriers to and opportunities for healthier eating,"D Mozaffarian, SY Angell, T Lang, JA Rivera",2018,"… to directly improve nutrition. We appreciate that other nutrition policy frameworks have been 
considered.We focus on a broad range of interventions and nutrition policies and discuss …",https://www.bmj.com/content/361/bmj.k2426.abstract,524
The impact of nutrition and environmental epigenetics on human health and disease,C Tiffon,2018,"… Behavior, nutrition, and exposure to toxins and pollutants are among the lifestyle factors 
known to be associated with epigenetic modifications. For example, nutrition is a key …",https://www.mdpi.com/1422-0067/19/11/3425,481
Impact of anthropogenic CO2 emissions on global human nutrition,"MR Smith, SS Myers",2018,"… nutritional … nutritional density of many of these sources—probably without a perceptible 
increase in hunger to motivate change—could increase the prevalence and severity of nutritional …",https://www.nature.com/articles/s41558-018-0253-3,474
Intervention strategies to improve nutrition and health behaviours before conception,"M Barker, SU Dombrowski, T Colbourn, CHD Fall",2018,"… The nutritional status of both women and men before … Interventions to improve women's 
nutritional status and health … preconception maternal health and nutrition, and offspring health. …",https://www.thelancet.com/journals/lancet/article/PIIS0140-6736(18)30313-1/abstract,454
[BOOK][B] Sports and exercise nutrition,WD McArdle,2018,"… First, we recommend a change in name from “sports nutrition” to “exercise nutrition” (or 
physical activity nutrition). The term exercise encompasses more than the word sports, and it …",https://books.google.com/books?hl=en&lr=&id=RrN7DwAAQBAJ&oi=fnd&pg=PT30&dq=nutrition&ots=s9phOvjPij&sig=yqQKho_aqRD2kPQksAI9xJN7XYg,438
