title,authors,year,description,url,citations
"Banking competition, banking stability, and economic growth: Are feedback effects at work?","M Jayakumar, RP Pradhan, S Dash",2018,"… by facilitating credit access to younger firms which leads to economic growth; … economic 
growth, while an increase in market power brings faster growth in firms and economic growth in …",https://www.sciencedirect.com/science/article/pii/S0148619517301182,143
"Class diversification, economic growth and urban sprawl: Evidences from a pre-crisis European city","C Di Feliciantonio, L Salvati, E Sarantakou, K Rontos",2018,"… economic growth, two sprawling cities with economic decline and two compact cities with 
economic growth), … of social inequalities and economic polarization in sprawling metropolitan …",https://link.springer.com/article/10.1007/s11135-017-0532-5,140
Why don't remittances appear to affect growth?,"MA Clemens, D McKenzie",2018,"While measured remittances by migrant workers have recently soared, macroeconomic 
studies have difficulty detecting their effect on economic growth. We propose three new …",https://academic.oup.com/ej/article-abstract/128/612/F179/5089528,137
Impact of small‐and medium‐sized enterprises sustainability practices and performance on economic growth from a managerial perspective: Modeling considerations …,"C Malesios, A Skouloudis, PK Dey",2018,"… Finally, results showed that French SMEs substantially differ from the British and Indian 
SMEs, with respect to their economic growth (we cannot confidently verify this difference for …",https://onlinelibrary.wiley.com/doi/abs/10.1002/bse.2045,135
[HTML][HTML] Economic growth and development in Macau (1999–2016): The role of the booming gaming industry,"M Sheng, C Gu",2018,"… a gaming-industry dominated economy. Following so many years of rapid growth, it is … , 
and evaluates the industry's effects on local economic growth and urban development. As the …",https://www.sciencedirect.com/science/article/pii/S0264275117308995,134
Indirect taxes and economic growth: An empirical analysis of Pakistan,"S Ahmad, N AHMAD",2018,"… due to tax reforms, change in economic growth would be up to 0.2 to 0.3 percent. It was also 
inspected that due to such slight alterations in economic growth the people of United States …",https://journals.aerc.edu.pk/index.php/pjae/article/view/141,134
Exploring the link between environmental pollution and economic growth in EU-28 countries: Is there an environmental Kuznets curve?,"D Armeanu, G Vintilă, JV Andrei, ŞC Gherghina",2018,"… energy conservation policies will not impair economic growth. … economic growth and 
asserts that energy conservation policies may weaken economic growth performance, so growth …",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0195708,133
"Economic growth, income distribution, and climate change","A Rezai, L Taylor, D Foley",2018,"… economy in many ways, inflicting damage on output and assets. Here we present a model of 
economic growth … study how climate feedbacks affect the long-run evolution of the economy. …",https://www.sciencedirect.com/science/article/pii/S0921800917312041,130
"The dynamic relationship between energy consumption, investment and economic growth in China's rural area: New evidence based on provincial panel data","Y Hao, L Zhu, M Ye",2018,"… economic growth is helpful for stimulating rural investment and energy consumption, which 
in turn benefits economic … into unproductive economic sectors, economic growth might be …",https://www.sciencedirect.com/science/article/pii/S0360544218307588,105
The green factor of economic growth in Russia and the world,BN Porfiryev,2018,"… of these factors on economic growth is primarily caused by … affecting the economic growth 
and modernization of the economy; … policy is in essence a strategy for green economic growth. …",https://link.springer.com/article/10.1134/S1075700718050143,36
